task,method,classifier,repeat,seed,primary_name,primary,accuracy,balanced_accuracy,precision,recall,auc
bci_errp,ic_unet,mobilenet,10,1786428360,balanced_accuracy,0.5,0.7091176470588235,0.5,0.7091176470588235,1.0,0.4586347793375408
bci_errp,ic_unet,random_forest,1,2013945970,balanced_accuracy,0.5241258153248571,0.63,0.5241258153248571,0.7221579961464355,0.7772708419742845,0.5450679163037293
bci_errp,ic_unet,random_forest,2,61155527,balanced_accuracy,0.5274047286639975,0.6367647058823529,0.5274047286639975,0.723744292237443,0.7888842803815844,0.555132379022839
bci_errp,ic_unet,random_forest,3,1072713694,balanced_accuracy,0.509917470441132,0.6267647058823529,0.509917470441132,0.7143393393393394,0.7892990460389879,0.5360013654974525
bci_errp,ic_unet,random_forest,4,2111243235,balanced_accuracy,0.5227122989969717,0.6326470588235295,0.5227122989969717,0.7212490479817213,0.7855661551223558,0.5541302733217612
bci_errp,ic_unet,random_forest,5,1626406676,balanced_accuracy,0.5172419216105488,0.6291176470588236,0.5172419216105488,0.718299164768413,0.7847366238075487,0.5448703888774026
bci_errp,ic_unet,random_forest,6,126691620,balanced_accuracy,0.5218311840867543,0.6297058823529412,0.5218311840867543,0.7208588957055214,0.7797594359187059,0.5458135718536419
bci_errp,ic_unet,random_forest,7,28155425,balanced_accuracy,0.5192507461797735,0.633235294117647,0.5192507461797735,0.7192916352675207,0.7917876399834094,0.5482208063061155
bci_errp,ic_unet,random_forest,8,149869551,balanced_accuracy,0.5144541008748662,0.6323529411764706,0.5144541008748662,0.7166853303471444,0.7963500622148486,0.54228135370452
bci_errp,ic_unet,random_forest,9,2044435244,balanced_accuracy,0.5272489294307059,0.638235294117647,0.5272489294307059,0.723589549413101,0.7926171712982165,0.5430326708685629
bci_errp,ic_unet,random_forest,10,1786428360,balanced_accuracy,0.5213245744667913,0.6361764705882353,0.5213245744667913,0.7203453453453453,0.795935296557445,0.553663504690123
bci_errp,ic_unet,svm,1,2013945970,balanced_accuracy,0.5475871249023372,0.5723529411764706,0.5475871249023372,0.7430167597765364,0.6068021567814185,0.5655717664110274
bci_errp,ic_unet,svm,2,61155527,balanced_accuracy,0.5516831978809627,0.5764705882352941,0.5516831978809627,0.7458227848101265,0.6109498133554542,0.572451676026503
bci_errp,ic_unet,svm,3,1072713694,balanced_accuracy,0.5382404290413126,0.5688235294117647,0.5382404290413126,0.7358961557663505,0.6113645790128578,0.558134292648415
bci_errp,ic_unet,svm,4,2111243235,balanced_accuracy,0.5453574973820277,0.5708823529411765,0.5453574973820277,0.7413793103448276,0.606387391124015,0.5670471411155225
bci_errp,ic_unet,svm,5,1626406676,balanced_accuracy,0.5467441734651469,0.5741176470588235,0.5467441734651469,0.7420814479638009,0.6121941103276649,0.5655983969663814
bci_errp,ic_unet,svm,6,126691620,balanced_accuracy,0.5475087010621608,0.5764705882352941,0.5475087010621608,0.7423864203694458,0.6167565325591041,0.5633608012484069
bci_errp,ic_unet,svm,7,28155425,balanced_accuracy,0.5390575886807978,0.5661764705882353,0.5390575886807978,0.7368421052631579,0.6038987971795935,0.5643127911799601
bci_errp,ic_unet,svm,8,149869551,balanced_accuracy,0.540171878217422,0.5702941176470588,0.540171878217422,0.7372627372627373,0.6121941103276649,0.5613150713426287
bci_errp,ic_unet,svm,9,2044435244,balanced_accuracy,0.5481308495482662,0.5773529411764706,0.5481308495482662,0.7427716849451645,0.6180008295313149,0.5728123418155496
bci_errp,ic_unet,svm,10,1786428360,balanced_accuracy,0.5438273937409388,0.5729411764705883,0.5438273937409388,0.7398699349674838,0.6134384072998755,0.5640884235088671
bci_errp,ic_unet,vit,1,2013945970,balanced_accuracy,0.5473034151275813,0.5626470588235294,0.5473034151275813,0.7441860465116279,0.5839900456242223,0.5483776539864683
bci_errp,ic_unet,vit,2,61155527,balanced_accuracy,0.5457741502441413,0.6429411764705882,0.5457741502441413,0.7342465753424657,0.7781003732890917,0.5627703158635492
bci_errp,ic_unet,vit,3,1072713694,balanced_accuracy,0.5070283697193391,0.6979411764705883,0.5070283697193391,0.7121397915389331,0.963500622148486,0.578127129658093
bci_errp,ic_unet,vit,4,2111243235,balanced_accuracy,0.5473816292783455,0.6435294117647059,0.5473816292783455,0.7351902706943899,0.7772708419742845,0.5632205190316207
bci_errp,ic_unet,vit,5,1626406676,balanced_accuracy,0.5379103779064525,0.5235294117647059,0.5379103779064525,0.7416004886988393,0.5035255080879303,0.5440775532097368
bci_errp,ic_unet,vit,6,126691620,balanced_accuracy,0.5357734331063515,0.5932352941176471,0.5357734331063515,0.7317403065825068,0.6731646619659892,0.5358220810499903
bci_errp,ic_unet,vit,7,28155425,balanced_accuracy,0.5066528159820237,0.6952941176470588,0.5066528159820237,0.7119950662966389,0.9576939029448361,0.5159730909771065
bci_errp,ic_unet,vit,8,149869551,balanced_accuracy,0.5315576274733391,0.6088235294117647,0.5315576274733391,0.7277707543194268,0.7163002903359602,0.527604772363271
bci_errp,ic_unet,vit,9,2044435244,balanced_accuracy,0.5166732439245638,0.7014705882352941,0.5166732439245638,0.7163670179789212,0.9585234342596433,0.5615272770278119
bci_errp,ic_unet,vit,10,1786428360,balanced_accuracy,0.5325108755413657,0.648235294117647,0.5325108755413657,0.7260885746185337,0.8092077975943592,0.5580900481824331
bci_errp,ica,eegnet,1,2013945970,balanced_accuracy,0.6074062719780715,0.643235294117647,0.6074062719780715,0.7793843283582089,0.6930734135213604,0.6375543672223576
bci_errp,ica,eegnet,2,61155527,balanced_accuracy,0.5883918457658884,0.7,0.5883918457658884,0.7544822539334065,0.8552467855661551,0.633868027355242
bci_errp,ica,eegnet,3,1072713694,balanced_accuracy,0.6122647756595885,0.663235294117647,0.6122647756595885,0.7783641160949868,0.7341352136043136,0.6567887576279766
bci_errp,ica,eegnet,4,2111243235,balanced_accuracy,0.5997423336502439,0.6564705882352941,0.5997423336502439,0.7698653929656969,0.7353795105765243,0.6247696037583053
bci_errp,ica,eegnet,5,1626406676,balanced_accuracy,0.5983822881224787,0.7323529411764705,0.5983822881224787,0.7562307954933425,0.9187059311489008,0.6633354707674086
bci_errp,ica,eegnet,6,126691620,balanced_accuracy,0.6166011527046369,0.7061764705882353,0.6166011527046369,0.7721665381649961,0.8307756117793447,0.6569676226966141
bci_errp,ica,eegnet,7,28155425,balanced_accuracy,0.5859032518214671,0.6964705882352941,0.5859032518214671,0.7533994854832782,0.8502695976773124,0.6357439088371086
bci_errp,ica,eegnet,8,149869551,balanced_accuracy,0.6049845689561535,0.71,0.6049845689561535,0.7635960044395117,0.8560763168809623,0.6496932872967218
bci_errp,ica,eegnet,9,2044435244,balanced_accuracy,0.6256672841320892,0.6797058823529412,0.6256672841320892,0.7851596203623814,0.7548734964744919,0.6670243269074712
bci_errp,ica,eegnet,10,1786428360,balanced_accuracy,0.5993749578000058,0.6847058823529412,0.5993749578000058,0.764102564102564,0.8034010783907093,0.6569787362354627
bci_errp,ica,lightgbm,1,2013945970,balanced_accuracy,0.5972092855504284,0.6888235294117647,0.5972092855504284,0.7619047619047619,0.8162588137702198,0.6471539485145392
bci_errp,ica,lightgbm,2,61155527,balanced_accuracy,0.594215130433105,0.685,0.594215130433105,0.76049766718507,0.811281625881377,0.646555914310841
bci_errp,ica,lightgbm,3,1072713694,balanced_accuracy,0.6032502278275463,0.6914705882352942,0.6032502278275463,0.765600624024961,0.814184985483202,0.6468909979915949
bci_errp,ica,lightgbm,4,2111243235,balanced_accuracy,0.6076578992727552,0.6926470588235294,0.6076578992727552,0.7684748427672956,0.8108668602239735,0.6552999628010983
bci_errp,ica,lightgbm,5,1626406676,balanced_accuracy,0.5864356532391353,0.6908823529411765,0.5864356532391353,0.7544910179640718,0.836167565325591,0.6364887256293723
bci_errp,ica,lightgbm,6,126691620,balanced_accuracy,0.6078002783836637,0.6941176470588235,0.6078002783836637,0.7682974559686888,0.814184985483202,0.6517629217954949
bci_errp,ica,lightgbm,7,28155425,balanced_accuracy,0.598427790724934,0.6897058823529412,0.598427790724934,0.762587141750581,0.8166735794276234,0.6547631579057732
bci_errp,ica,lightgbm,8,149869551,balanced_accuracy,0.5896640314299266,0.6891176470588235,0.5896640314299266,0.7568285280728376,0.8274574865201161,0.6415531443137055
bci_errp,ica,lightgbm,9,2044435244,balanced_accuracy,0.5975590474900387,0.6905882352941176,0.5975590474900387,0.761849710982659,0.8199917046868519,0.6503252911852022
bci_errp,ica,lightgbm,10,1786428360,balanced_accuracy,0.5988425563823376,0.6902941176470588,0.5988425563823376,0.7627708978328174,0.8175031107424305,0.6497012554943868
bci_errp,ica,logistic_regression,1,2013945970,balanced_accuracy,0.5792248537311505,0.6244117647058823,0.5792248537311505,0.7600917431192661,0.6872666943177105,0.5862903384764555
bci_errp,ica,logistic_regression,2,61155527,balanced_accuracy,0.5919928420422239,0.6361764705882353,0.5919928420422239,0.7680365296803653,0.6976358357527996,0.6076383981574172
bci_errp,ica,logistic_regression,3,1072713694,balanced_accuracy,0.5761130628535626,0.6267647058823529,0.5761130628535626,0.7572072072072072,0.6972210700953961,0.5851894690622145
bci_errp,ica,logistic_regression,4,2111243235,balanced_accuracy,0.5769436426154309,0.6211764705882353,0.5769436426154309,0.7588750576302443,0.6827042720862713,0.588638859893503
bci_errp,ica,logistic_regression,5,1626406676,balanced_accuracy,0.5857176766916379,0.6391176470588236,0.5857176766916379,0.7624113475177305,0.7133969307341352,0.5948054061285505
bci_errp,ica,logistic_regression,6,126691620,balanced_accuracy,0.585161580370387,0.6302941176470588,0.585161580370387,0.7637111517367459,0.6930734135213604,0.598956417733182
bci_errp,ica,logistic_regression,7,28155425,balanced_accuracy,0.5825161387456128,0.635,0.5825161387456128,0.7606951871657754,0.7080049771878888,0.5945571338644626
bci_errp,ica,logistic_regression,8,149869551,balanced_accuracy,0.5839172833981763,0.6285294117647059,0.5839172833981763,0.7630614115490376,0.6905848195769391,0.596020346583048
bci_errp,ica,logistic_regression,9,2044435244,balanced_accuracy,0.5921733846261594,0.6423529411764706,0.5921733846261594,0.7668602054488611,0.7121526337619245,0.6001478729735091
bci_errp,ica,logistic_regression,10,1786428360,balanced_accuracy,0.5685285968129725,0.6291176470588236,0.5685285968129725,0.7510917030567685,0.7133969307341352,0.5862140115304014
bci_errp,ica,mlp,1,2013945970,balanced_accuracy,0.5957597026436383,0.673235294117647,0.5957597026436383,0.7635847526358476,0.7810037328909166,0.6159701972632177
bci_errp,ica,mlp,2,61155527,balanced_accuracy,0.6204940366428054,0.6829411764705883,0.6204940366428054,0.7801597309794032,0.7698050601410203,0.6439654113120727
bci_errp,ica,mlp,3,1072713694,balanced_accuracy,0.6130024630118361,0.6714705882352942,0.6130024630118361,0.7769691780821918,0.7527996681874741,0.6388229881663877
bci_errp,ica,mlp,4,2111243235,balanced_accuracy,0.6103693930623838,0.68,0.6103693930623838,0.7730086669418077,0.7768560763168809,0.6409496581852892
bci_errp,ica,mlp,5,1626406676,balanced_accuracy,0.5811386889966319,0.6558823529411765,0.5811386889966319,0.756087494841106,0.7598506843633347,0.6036392016872449
bci_errp,ica,mlp,6,126691620,balanced_accuracy,0.6069873125324232,0.6697058823529412,0.6069873125324232,0.7726502963590178,0.7569473247615097,0.6274154647619039
bci_errp,ica,mlp,7,28155425,balanced_accuracy,0.6068696767721586,0.6758823529411765,0.6068696767721586,0.7712391214256112,0.7718788884280382,0.6165061634008939
bci_errp,ica,mlp,8,149869551,balanced_accuracy,0.5912251691040264,0.6541176470588236,0.5912251691040264,0.7637761640324647,0.7416009954375777,0.6062412376036861
bci_errp,ica,mlp,9,2044435244,balanced_accuracy,0.6045358336139677,0.6776470588235294,0.6045358336139677,0.7691363078182563,0.7793446702613024,0.6214372196190446
bci_errp,ica,mlp,10,1786428360,balanced_accuracy,0.598249345035121,0.67,0.598249345035121,0.7659925711927362,0.7698050601410203,0.6112207320760636
bci_errp,ica,mobilenet,1,2013945970,balanced_accuracy,0.5013093006900039,0.7097058823529412,0.5013093006900039,0.709658421672556,0.9995852343425964,0.5503684452662405
bci_errp,ica,mobilenet,2,61155527,balanced_accuracy,0.5006882006509599,0.7020588235294117,0.5006882006509599,0.7094068304373876,0.9821650767316468,0.5156916877858853
bci_errp,ica,mobilenet,3,1072713694,balanced_accuracy,0.5,0.7091176470588235,0.5,0.7091176470588235,1.0,0.520701587223037
bci_errp,ica,mobilenet,4,2111243235,balanced_accuracy,0.4997926171712982,0.7088235294117647,0.4997926171712982,0.7090320682553692,0.9995852343425964,0.5191396107912881
bci_errp,ica,mobilenet,5,1626406676,balanced_accuracy,0.5,0.7091176470588235,0.5,0.7091176470588235,1.0,0.546552727031775
bci_errp,ica,mobilenet,6,126691620,balanced_accuracy,0.5190783814829152,0.6579411764705883,0.5190783814829152,0.7184873949579832,0.8510991289921195,0.5573857014467312
bci_errp,ica,mobilenet,7,28155425,balanced_accuracy,0.5,0.7091176470588235,0.5,0.7091176470588235,1.0,0.5510459517571763
bci_errp,ica,mobilenet,8,149869551,balanced_accuracy,0.5084567739954933,0.5155882352941177,0.5084567739954933,0.715819209039548,0.5255080879303193,0.5150617807915272
bci_errp,ica,mobilenet,9,2044435244,balanced_accuracy,0.5024453979255007,0.6567647058823529,0.5024453979255007,0.7102772143340095,0.8714226462048942,0.5233470288478113
bci_errp,ica,mobilenet,10,1786428360,balanced_accuracy,0.5,0.7091176470588235,0.5,0.7091176470588235,1.0,0.5025925998928906
bci_errp,ica,random_forest,1,2013945970,balanced_accuracy,0.5630095714829109,0.6885294117647058,0.5630095714829109,0.7405693950177936,0.8631273330568229,0.6340030673367222
bci_errp,ica,random_forest,2,61155527,balanced_accuracy,0.5855019062864466,0.6929411764705883,0.5855019062864466,0.7536178107606679,0.8423890501866446,0.6452583562279224
bci_errp,ica,random_forest,3,1072713694,balanced_accuracy,0.5732508023765359,0.6920588235294117,0.5732508023765359,0.7462093862815884,0.8573206138531729,0.6445693168193136
bci_errp,ica,random_forest,4,2111243235,balanced_accuracy,0.5719807136066202,0.6894117647058824,0.5719807136066202,0.7457381211461733,0.8527581916217337,0.6384625320667534
bci_errp,ica,random_forest,5,1626406676,balanced_accuracy,0.5693879040243173,0.6891176470588235,0.5693879040243173,0.7442279942279942,0.8556615512235587,0.6343909927493595
bci_errp,ica,random_forest,6,126691620,balanced_accuracy,0.5834136094299844,0.6997058823529412,0.5834136094299844,0.7514471780028944,0.8614682704272086,0.6347952739361513
bci_errp,ica,random_forest,7,28155425,balanced_accuracy,0.5736655680339395,0.6926470588235294,0.5736655680339395,0.7463924963924964,0.85815014516798,0.6332637024691767
bci_errp,ica,random_forest,8,149869551,balanced_accuracy,0.5710727584516366,0.6923529411764706,0.5710727584516366,0.7448869752421959,0.861053504769805,0.640243424244877
bci_errp,ica,random_forest,9,2044435244,balanced_accuracy,0.5704650785349756,0.6817647058823529,0.5704650785349756,0.7456561922365988,0.8365823309829946,0.6340500377650631
bci_errp,ica,random_forest,10,1786428360,balanced_accuracy,0.5707487883097314,0.6914705882352942,0.5707487883097314,0.7447879223580158,0.8593944421401908,0.6381503045319334
bci_errp,ica,svm,1,2013945970,balanced_accuracy,0.5768910105729596,0.6261764705882353,0.5768910105729596,0.7579185520361991,0.6947324761509747,0.587983370790852
bci_errp,ica,svm,2,61155527,balanced_accuracy,0.5940408785315366,0.638235294117647,0.5940408785315366,0.769265845873233,0.6997096640398175,0.6108965522447461
bci_errp,ica,svm,3,1072713694,balanced_accuracy,0.5765670404310543,0.6252941176470588,0.5765670404310543,0.7578231292517007,0.6930734135213604,0.5838988307298995
bci_errp,ica,svm,4,2111243235,balanced_accuracy,0.5784603261341367,0.6220588235294118,0.5784603261341367,0.7599261311172668,0.6827042720862713,0.5883654248999467
bci_errp,ica,svm,5,1626406676,balanced_accuracy,0.5856784647715497,0.6411764705882353,0.5856784647715497,0.7619885613726353,0.7183741186229781,0.5980501400934963
bci_errp,ica,svm,6,126691620,balanced_accuracy,0.5911117271320065,0.633235294117647,0.5911117271320065,0.7679558011049724,0.6918291165491497,0.5994114437577349
bci_errp,ica,svm,7,28155425,balanced_accuracy,0.5875583303522489,0.6408823529411765,0.5875583303522489,0.7635075287865367,0.7150559933637495,0.5957777359330907
bci_errp,ica,svm,8,149869551,balanced_accuracy,0.5837356923671796,0.6291176470588236,0.5837356923671796,0.7627970749542962,0.6922438822065533,0.5980430106534802
bci_errp,ica,svm,9,2044435244,balanced_accuracy,0.5948569897239606,0.6423529411764706,0.5948569897239606,0.7690229626294462,0.7084197428452924,0.6024370522868937
bci_errp,ica,svm,10,1786428360,balanced_accuracy,0.5785356046331296,0.638235294117647,0.5785356046331296,0.7570744449281672,0.721277478224803,0.5883754899917341
bci_errp,ica,vit,1,2013945970,balanced_accuracy,0.5469609923173994,0.5135294117647059,0.5469609923173994,0.7531772575250836,0.4670261302364164,0.5577474156828389
bci_errp,ica,vit,2,61155527,balanced_accuracy,0.5011608405861406,0.6638235294117647,0.5011608405861406,0.7096560846560847,0.8900871007880548,0.4751727735912122
bci_errp,ica,vit,3,1072713694,balanced_accuracy,0.5029817834420014,0.7091176470588235,0.5029817834420014,0.7103550295857988,0.9958523434259643,0.568647910088535
bci_errp,ica,vit,4,2111243235,balanced_accuracy,0.5240868130941811,0.5470588235294118,0.5240868130941811,0.7267048412285269,0.5790128577353795,0.5359455881137977
bci_errp,ica,vit,5,1626406676,balanced_accuracy,0.5227424942723337,0.5214705882352941,0.5227424942723337,0.7276422764227642,0.5197013687266694,0.529171361962089
bci_errp,ica,vit,6,126691620,balanced_accuracy,0.5410943019418497,0.5576470588235294,0.5410943019418497,0.739566825145272,0.5806719203649938,0.5659102051223768
bci_errp,ica,vit,7,28155425,balanced_accuracy,0.5086937230313204,0.6597058823529411,0.5086937230313204,0.713265306122449,0.8697635835752799,0.5239266103832325
bci_errp,ica,vit,8,149869551,balanced_accuracy,0.5250392224045588,0.508235294117647,0.5250392224045588,0.7310819262038775,0.4848610535047698,0.5437208715195228
bci_errp,ica,vit,9,2044435244,balanced_accuracy,0.5590560873046062,0.6008823529411764,0.5590560873046062,0.7481167608286252,0.659062629614268,0.5749155266202806
bci_errp,ica,vit,10,1786428360,balanced_accuracy,0.5320032174743414,0.6614705882352941,0.5320032174743414,0.7251608291636884,0.8415595188718374,0.5631385304714362
bci_errp,raw,eegnet,1,2013945970,balanced_accuracy,0.6516224298892965,0.591764705882353,0.6516224298892965,0.8579426172148356,0.5085026959767731,0.7228621011130734
bci_errp,raw,eegnet,2,61155527,balanced_accuracy,0.6680251744720754,0.6564705882352941,0.6680251744720754,0.8368563685636856,0.6403981750311074,0.7297023794296364
bci_errp,raw,eegnet,3,1072713694,balanced_accuracy,0.6862861866260932,0.6929411764705883,0.6862861866260932,0.8385339276869738,0.702198257984239,0.7352218241385224
bci_errp,raw,eegnet,4,2111243235,balanced_accuracy,0.6603798985019369,0.6329411764705882,0.6603798985019369,0.8410557184750733,0.5947739527167151,0.7152612792983288
bci_errp,raw,eegnet,5,1626406676,balanced_accuracy,0.6860272202019813,0.6908823529411765,0.6860272202019813,0.8393213572854291,0.6976358357527996,0.7420346331420826
bci_errp,raw,eegnet,6,126691620,balanced_accuracy,0.6729960716785511,0.7041176470588235,0.6729960716785511,0.8194633924511141,0.7474077146412277,0.7151264490062609
bci_errp,raw,eegnet,7,28155425,balanced_accuracy,0.6554127757048814,0.7282352941176471,0.6554127757048814,0.7958615200955034,0.8295313148071339,0.6881499061220501
bci_errp,raw,eegnet,8,149869551,balanced_accuracy,0.6347912898373187,0.6144117647058823,0.6347912898373187,0.8186558516801854,0.5860638739112402,0.6772819135752506
bci_errp,raw,eegnet,9,2044435244,balanced_accuracy,0.7024188512459115,0.66,0.7024188512459115,0.8819233110164334,0.6009954375777685,0.7790938817242676
bci_errp,raw,eegnet,10,1786428360,balanced_accuracy,0.6430257930558415,0.6002941176470589,0.6430257930558415,0.8380462724935732,0.5408544172542513,0.711645604763137
bci_errp,raw,lightgbm,1,2013945970,balanced_accuracy,0.5930048031456767,0.715,0.5930048031456767,0.7553116147308782,0.8846951472418084,0.6277618716709185
bci_errp,raw,lightgbm,2,61155527,balanced_accuracy,0.6031428668484813,0.715,0.6031428668484813,0.761611030478955,0.8705931148900871,0.6443407553599759
bci_errp,raw,lightgbm,3,1072713694,balanced_accuracy,0.6082108502528225,0.721764705882353,0.6082108502528225,0.7637738566798704,0.8797179593529656,0.6531670020998298
bci_errp,raw,lightgbm,4,2111243235,balanced_accuracy,0.6044387474161022,0.7185294117647059,0.6044387474161022,0.7618876080691642,0.8772293654085441,0.6356080300979795
bci_errp,raw,lightgbm,5,1626406676,balanced_accuracy,0.6002776707196834,0.7155882352941176,0.6002776707196834,0.7597122302158273,0.8759850684363335,0.6437989179187571
bci_errp,raw,lightgbm,6,126691620,balanced_accuracy,0.6080942629396191,0.7211764705882353,0.6080942629396191,0.7637937252073567,0.8784736623807549,0.6491229320954388
bci_errp,raw,lightgbm,7,28155425,balanced_accuracy,0.6007708602172634,0.7120588235294117,0.6007708602172634,0.7605531295487628,0.866860223973455,0.6409848860065448
bci_errp,raw,lightgbm,8,149869551,balanced_accuracy,0.6058388436216046,0.7188235294117648,0.6058388436216046,0.7627302275189599,0.8759850684363335,0.6437406242621554
bci_errp,raw,lightgbm,9,2044435244,balanced_accuracy,0.5861343295537516,0.7111764705882353,0.5861343295537516,0.7516731243395561,0.8851099128992119,0.6279518502784047
bci_errp,raw,lightgbm,10,1786428360,balanced_accuracy,0.598567024494659,0.7114705882352941,0.598567024494659,0.7592458303118201,0.8685192866030693,0.6338772536893803
bci_errp,raw,logistic_regression,1,2013945970,balanced_accuracy,0.6503624062111681,0.6914705882352942,0.6503624062111681,0.8029359430604982,0.7486520116134384,0.6849638851925305
bci_errp,raw,logistic_regression,2,61155527,balanced_accuracy,0.6488591428148455,0.6876470588235294,0.6488591428148455,0.8028738212842389,0.7416009954375777,0.6898374865117285
bci_errp,raw,logistic_regression,3,1072713694,balanced_accuracy,0.6586071842108905,0.6947058823529412,0.6586071842108905,0.8093735917079765,0.7449191206968063,0.6956932730378418
bci_errp,raw,logistic_regression,4,2111243235,balanced_accuracy,0.6600980759318912,0.6947058823529412,0.6600980759318912,0.8107741059302852,0.7428452924097885,0.6890725395358903
bci_errp,raw,logistic_regression,5,1626406676,balanced_accuracy,0.6528128366825625,0.6902941176470588,0.6528128366825625,0.8055805580558055,0.7424305267523849,0.6889123368249417
bci_errp,raw,logistic_regression,6,126691620,balanced_accuracy,0.6499363173255037,0.6802941176470588,0.6499363173255037,0.8064814814814815,0.7225217751970137,0.6804551434506239
bci_errp,raw,logistic_regression,7,28155425,balanced_accuracy,0.6603973027231524,0.6879411764705883,0.6603973027231524,0.8136617100371747,0.7262546661136458,0.6940765676694993
bci_errp,raw,logistic_regression,8,149869551,balanced_accuracy,0.6566767834818423,0.6864705882352942,0.6566767834818423,0.8106235565819861,0.7279137287432601,0.6964926090772868
bci_errp,raw,logistic_regression,9,2044435244,balanced_accuracy,0.6528262568049457,0.6873529411764706,0.6528262568049457,0.8066424021838035,0.7353795105765243,0.6872008518422683
bci_errp,raw,logistic_regression,10,1786428360,balanced_accuracy,0.660058864011803,0.696764705882353,0.660058864011803,0.8099730458221024,0.7478224802986313,0.6967706572379123
bci_errp,raw,mlp,1,2013945970,balanced_accuracy,0.6376365654719542,0.7423529411764705,0.6376365654719542,0.7793957044048052,0.8880132725010369,0.7068110056746149
bci_errp,raw,mlp,2,61155527,balanced_accuracy,0.6213420206258893,0.7323529411764705,0.6213420206258893,0.7704504504504505,0.8867689755288262,0.7013909537471288
bci_errp,raw,mlp,3,1072713694,balanced_accuracy,0.6455976336969208,0.7358823529411764,0.6455976336969208,0.7864445285876562,0.8614682704272086,0.7009690586497093
bci_errp,raw,mlp,4,2111243235,balanced_accuracy,0.6288604345016249,0.7379411764705882,0.6288604345016249,0.7743682310469314,0.8896723351306511,0.6994098081803195
bci_errp,raw,mlp,5,1626406676,balanced_accuracy,0.6478530530149353,0.7382352941176471,0.6478530530149353,0.787523629489603,0.86395686437163,0.7102251686846476
bci_errp,raw,mlp,6,126691620,balanced_accuracy,0.6236613952146359,0.7402941176470588,0.6236613952146359,0.7705382436260623,0.9025300705101618,0.6760179057982897
bci_errp,raw,mlp,7,28155425,balanced_accuracy,0.5966974336951594,0.7291176470588235,0.5966974336951594,0.755662319835278,0.9133139776026544,0.6589852542211527
bci_errp,raw,mlp,8,149869551,balanced_accuracy,0.620707500464462,0.7276470588235294,0.620707500464462,0.7708865377599416,0.876399834093737,0.6954630340632062
bci_errp,raw,mlp,9,2044435244,balanced_accuracy,0.61738622986405,0.7432352941176471,0.61738622986405,0.7660899653979238,0.9182911654914973,0.6971355168152037
bci_errp,raw,mlp,10,1786428360,balanced_accuracy,0.6275903457317091,0.7352941176470589,0.6275903457317091,0.7740297424737033,0.8851099128992119,0.7015159286368218
bci_errp,raw,mobilenet,1,2013945970,balanced_accuracy,0.5098914689540147,0.7108823529411765,0.5098914689540147,0.7132616487455197,0.990460389879718,0.5666485215428612
bci_errp,raw,mobilenet,2,61155527,balanced_accuracy,0.5144425679571931,0.706764705882353,0.5144425679571931,0.7152862362971986,0.9742845292409787,0.5412314388174524
bci_errp,raw,mobilenet,3,1072713694,balanced_accuracy,0.5,0.7091176470588235,0.5,0.7091176470588235,1.0,0.535835920551198
bci_errp,raw,mobilenet,4,2111243235,balanced_accuracy,0.527010512568993,0.6708823529411765,0.527010512568993,0.7221458046767538,0.8710078805474907,0.5329220764787612
bci_errp,raw,mobilenet,5,1626406676,balanced_accuracy,0.5074936705250916,0.7070588235294117,0.5074936705250916,0.7122712271227123,0.984653670676068,0.5465187573469927
bci_errp,raw,mobilenet,6,126691620,balanced_accuracy,0.546238612292245,0.5738235294117647,0.546238612292245,0.7417085427135678,0.6121941103276649,0.562788768531826
bci_errp,raw,mobilenet,7,28155425,balanced_accuracy,0.5073114504258582,0.5444117647058824,0.5073114504258582,0.7142147117296223,0.5960182496889258,0.5021495261648352
bci_errp,raw,mobilenet,8,149869551,balanced_accuracy,0.5261778359130024,0.69,0.5261778359130024,0.7210817855979146,0.9178763998340936,0.567648110970992
bci_errp,raw,mobilenet,9,2044435244,balanced_accuracy,0.5502478738542047,0.6361764705882353,0.5502478738542047,0.7376518218623481,0.7557030277892991,0.5648500154541096
bci_errp,raw,mobilenet,10,1786428360,balanced_accuracy,0.5,0.7091176470588235,0.5,0.7091176470588235,1.0,0.5606262416234322
bci_errp,raw,random_forest,1,2013945970,balanced_accuracy,0.5793020194348535,0.7120588235294117,0.5793020194348535,0.7475795297372061,0.8967233513065118,0.666773118991612
bci_errp,raw,random_forest,2,61155527,balanced_accuracy,0.5905151607541941,0.7182352941176471,0.5905151607541941,0.7534007673526334,0.8958938199917047,0.669247244366589
bci_errp,raw,random_forest,3,1072713694,balanced_accuracy,0.5785117000401345,0.7088235294117647,0.5785117000401345,0.7474747474747475,0.8900871007880548,0.6600563477388561
bci_errp,raw,random_forest,4,2111243235,balanced_accuracy,0.5783559008068428,0.7102941176470589,0.5783559008068428,0.7472260748959778,0.8938199917046868,0.6587055285452295
bci_errp,raw,random_forest,5,1626406676,balanced_accuracy,0.5817916618263361,0.7088235294117647,0.5817916618263361,0.7493857493857494,0.8855246785566155,0.652316501843799
bci_errp,raw,random_forest,6,126691620,balanced_accuracy,0.5827377804543467,0.7105882352941176,0.5827377804543467,0.7497374868743437,0.8884280381584405,0.6557793127974707
bci_errp,raw,random_forest,7,28155425,balanced_accuracy,0.5772281911478356,0.7091176470588235,0.5772281911478356,0.7467036780013879,0.8925756947324761,0.6537384057481739
bci_errp,raw,random_forest,8,149869551,balanced_accuracy,0.5811034611753763,0.7158823529411765,0.5811034611753763,0.7481964960494676,0.9033596018249688,0.6623595762428606
